// Metadata
{"description": "Metadata for Shakespeare binary classification dataset. Both WS's work and those of his contemporaries are included in sentence form.", "authors": [["shakespeare", 0], ["dekker", 1], ["jonson", 2], ["middleton", 4], ["marlowe", 5]], "works": [{"id": 0, "author": 1, "title": "The Pleasant Comedie of Old Fortunatus", "filename": "processed/fortunatus_dekker.txt"}, {"id": 1, "author": 0, "title": "All's Well That Ends Well", "filename": "processed/endswell_shakespeare.txt"}, {"id": 2, "author": 1, "title": "The Noble Spanish Soldier", "filename": "processed/spanish_dekker.txt"}, {"id": 3, "author": 0, "title": "As You Like It", "filename": "processed/likeit_shakespeare.txt"}, {"id": 4, "author": 2, "title": "The Alchemist", "filename": "processed/alchemist_jonson.txt"}, {"id": 5, "author": 0, "title": "Antony and Cleopatra", "filename": "processed/antony_shakespeare.txt"}, {"id": 6, "author": 4, "title": "A Chaste Maid in Cheapside", "filename": "processed/chastemaid_middleton.txt"}, {"id": 7, "author": 0, "title": "A Comedy of Errors", "filename": "processed/comedyoferrors_shakespeare.txt"}, {"id": 8, "author": 0, "title": "Coriolanus", "filename": "processed/coriolanus_shakespeare.txt"}, {"id": 9, "author": 0, "title": "Cymbeline", "filename": "processed/cymbeline_shakespeare.txt"}, {"id": 10, "author": 5, "title": "Dido (Act I)", "filename": "processed/dido_i_marlowe.txt"}, {"id": 11, "author": 5, "title": "Dido (Act II)", "filename": "processed/dido_ii_marlowe.txt"}, {"id": 12, "author": 5, "title": "Dido (Act III)", "filename": "processed/dido_iii_marlowe.txt"}, {"id": 13, "author": 5, "title": "Dido (Act IV)", "filename": "processed/dido_iv_marlowe.txt"}, {"id": 14, "author": 5, "title": "Dido (Act V)", "filename": "processed/dido_v_marlowe.txt"}, {"id": 15, "author": 5, "title": "The Tragical History of the Life and Death of Doctor Faustus", "filename": "processed/faustus_marlowe.txt"}, {"id": 16, "author": 4, "title": "Your Five Gallants", "filename": "processed/fivegallants_middleton.txt"}, {"id": 17, "author": 0, "title": "Hamlet", "filename": "processed/hamlet_shakespeare.txt"}, {"id": 18, "author": 4, "title": "Hengist and Horsa", "filename": "processed/hengist_middleton.txt"}, {"id": 19, "author": 0, "title": "Henry IV, Part 1", "filename": "processed/hen_iv_i_shakespeare.txt"}, {"id": 20, "author": 0, "title": "Henry IV, Part 2", "filename": "processed/hen_iv_ii_shakespeare.txt"}, {"id": 21, "author": 5, "title": "The Jew of Malta (Act I)", "filename": "processed/jewofmalta_i_marlowe.txt"}, {"id": 22, "author": 5, "title": "The Jew of Malta (Act II)", "filename": "processed/jewofmalta_ii_marlowe.txt"}, {"id": 23, "author": 5, "title": "The Jew of Malta (Act III)", "filename": "processed/jewofmalta_iii_marlowe.txt"}]}

// (sentence, author_id, work_id)
('me to you lords and in my conduct shall your ladies come from whom you now must steal and take no leave for there will be a world of water shed upon the parting of your wives and you methinks my moiety north from burton here in quantity equals not one of yours see how this river comes me cranking in and cuts me from the best of all my land a huge half moon', 0, 19)
('thee else thou diest in thine unthankfulness and thine ignorance makes thee away farewell when thou hast leisure say thy prayers when thou hast none remember thy friends get thee a good husband and use him as he uses thee so farewell our remedies oft in ourselves do lie which we ascribe to heaven the fated sky gives us free scope only doth backward pull our slow designs when we ourselves are dull what power', 0, 1)
("and breeds no bate with telling of discreet stories and such other gambol faculties a' has that show a weak mind and an able body for the which the prince admits him for the prince himself is such another the weight of a hair will turn the scales between their avoirdupois would not this nave of a wheel have his ears cut off let's beat him before his whore look whether the withered elder hath", 0, 20)
("me my horse you rogues give me my horse and be hanged peace ye fat guts lie down lay thine ear close to the ground and list if thou canst hear the tread of travellers have you any levers to lift me up again being down 'sblood i'll not bear mine own flesh so far afoot again for all the coin in thy father's exchequer what a plague mean ye to colt me thus thou", 0, 19)
("to your country owe to the raising your posterity by love you bear to virtue and to arms the shield of innocence swear not to sheath your swords when once drawn forth oh not to kill him for twenty thousand worlds will you be quiet your swords when once drawn forth till they have forced yon godless perjurous perfidious man pray rail not at him so art mad you're idle till they have forced him", 1, 2)
("serv'd have torn him thus for twixt the hours of twelve and one methought i heard him shriek and call aloud for help at which self time the house seem'd all on fire with dreadful horror of these damned fiends as every christian heart laments to think on yet for he was a scholar once admir'd for wondrous knowledge in our german schools we'll give his mangled limbs due burial and all the students cloth'd", 5, 15)
("therefore have we our written purposes before us sent which if thou hast consider'd let us know if 'twill tie up thy discontented sword and carry back to sicily much tall youth that else must perish here to you all three the senators alone of this great world chief factors for the gods i do not know wherefore my father should revengers want having a son and friends since julius caesar who at philippi the", 0, 5)
("and unnatural acts of accidental judgments casual slaughters of deaths put on by cunning and forced cause and in this upshot purposes mistook fall'n on the inventors' reads all this can i truly deliver let us haste to hear it and call the noblest to the audience for me with sorrow i embrace my fortune i have some rights of memory in this kingdom which now to claim my vantage doth invite me of that", 0, 17)
("more in sorrow than in anger pale or red nay very pale and fix'd his eyes upon you most constantly i would i had been there it would have much amazed you very like very like stay'd it long while one with moderate haste might tell a hundred longer longer not when i saw't his beard was grizzled no it was as i have seen it in his life a sable silver'd i will watch", 0, 17)
('you are of epidamnum lest that your goods too soon be confiscate this very day a syracusian merchant is apprehended for arrival here and not being able to buy out his life according to the statute of the town dies ere the weary sun set in the west there is your money that i had to keep go bear it to the centaur where we host and stay there dromio till i come to thee', 0, 7)
('ay and mark thee too jack do so for it is worth the listening to these nine in buckram that i told thee of so two more already their points being broken down fell their hose began to give me ground but i followed me close came in foot and hand and with a thought seven of the eleven i paid o monstrous eleven buckram men grown out of two but as the devil would', 0, 19)
("serve me sir i will give me thy hand here's my purse hast any of thy late master's garments in thy possession i have my lord at my lodging the same suit he wore when he took leave of my lady and mistress the first service thou dost me fetch that suit hither let it be thy lint service go i shall my lord meet thee at milford haven i forgot to ask him one", 0, 9)
('percy himself i look to be either earl or duke i can assure you why percy i killed myself and saw thee dead didst thou lord lord how this world is given to lying i grant you i was down and out of breath and so was he but we rose both at an instant and fought a long hour by shrewsbury clock if i may be believed so if not let them that should', 0, 19)
("he went into france i have been in continual practise i shall win at the odds but thou wouldst not think how ill all's here about my heart but it is no matter nay good my lord it is but foolery but it is such a kind of gain giving as would perhaps trouble a woman if your mind dislike any thing obey it i will forestall their repair hither and say you are not", 0, 17)
("lord's murder roasted in wrath and fire and thus o'er sized with coagulate gore with eyes like carbuncles the hellish pyrrhus old grandsire priam seeks ' so proceed you 'fore god my lord well spoken with good accent and good discretion 'anon he finds him striking too short at greeks his antique sword rebellious to his arm lies where it falls repugnant to command unequal match'd pyrrhus at priam drives in rage strikes wide but", 0, 17)
("she lives till doomsday she'll burn a week longer than the whole world what complexion is she of swart like my shoe but her face nothing half so clean kept for why she sweats a man may go over shoes in the grime of it that's a fault that water will mend no sir 'tis in grain noah's flood could not do it what's her name nell sir but her name and three quarters that's", 0, 7)
("with no addition we go to gain a little patch of ground that hath in it no profit but the name to pay five ducats five i would not farm it nor will it yield to norway or the pole a ranker rate should it be sold in fee why then the polack never will defend it yes it is already garrison'd two thousand souls and twenty thousand ducats will not debate the question of", 0, 17)
